CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;DateDebutOperationPrelBio;CdSupport;LbSupport;DtProdResultatBiologique;HeureResultat;CdParametreResultatBiologique;LbLongParametre;ResIndiceResultatBiologique;CdUniteMesure;SymUniteMesure;CdRqIndiceResultatBiologique;MnemoRqAna;CdMethEval;RefOperationPrelBio;CdProducteur;NomProducteur;CdAccredRsIndiceResultatBiologique;MnAccredRsIndiceResultatBiologique
05174000;La Garonne en amont de l'Ariège;900;2017-07-26;27;Macrophytes;2018-04-13;00:00:00;7974;Nombre de taxons contributifs de l'IBMR;15.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.2;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05174000;La Garonne en amont de l'Ariège;900;2017-07-26;27;Macrophytes;2018-04-13;00:00:00;8063;Note IBMR robuste;7.81;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.2;1704653;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05174000;La Garonne en amont de l'Ariège;900;2018-08-24;27;Macrophytes;2019-09-24;00:00:00;2928;Indice Biologique Macrophytique en Rivière (I.B.M.R.);7.83;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1778841;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05174000;La Garonne en amont de l'Ariège;900;2018-08-24;27;Macrophytes;2019-09-24;00:00:00;7974;Nombre de taxons contributifs de l'IBMR;9.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1778841;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05174000;La Garonne en amont de l'Ariège;900;2018-08-24;27;Macrophytes;2019-09-24;00:00:00;8063;Note IBMR robuste;9.18;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1778841;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05174000;La Garonne en amont de l'Ariège;900;2019-09-04;27;Macrophytes;2020-04-02;00:00:00;2928;Indice Biologique Macrophytique en Rivière (I.B.M.R.);7.48;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05174000;La Garonne en amont de l'Ariège;900;2019-09-04;27;Macrophytes;2020-04-02;00:00:00;7974;Nombre de taxons contributifs de l'IBMR;18.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05174000;La Garonne en amont de l'Ariège;900;2019-09-04;27;Macrophytes;2020-04-02;00:00:00;8063;Note IBMR robuste;8.33;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1842284;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175400;La Garonne au Pont vieux de Muret;800;2016-09-08;10;Diatomées benthiques;2018-05-09;00:00:00;5856;Indice Biologique Diatomées (IBD);18.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600770;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175400;La Garonne au Pont vieux de Muret;800;2016-09-08;10;Diatomées benthiques;2018-05-09;00:00:00;8059;Nombre d'unités diatomiques contributives;290.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600770;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175400;La Garonne au Pont vieux de Muret;800;2016-09-08;10;Diatomées benthiques;2018-05-09;00:00:00;8060;Nombre de taxons contributifs de l'IBD;24.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600770;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175400;La Garonne au Pont vieux de Muret;800;2017-08-11;10;Diatomées benthiques;2019-01-14;00:00:00;5856;Indice Biologique Diatomées (IBD);14.8;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1703623;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175400;La Garonne au Pont vieux de Muret;800;2017-08-11;10;Diatomées benthiques;2019-01-14;00:00:00;8059;Nombre d'unités diatomiques contributives;166.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1703623;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175400;La Garonne au Pont vieux de Muret;800;2017-08-11;10;Diatomées benthiques;2019-01-14;00:00:00;8060;Nombre de taxons contributifs de l'IBD;21.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1703623;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175400;La Garonne au Pont vieux de Muret;800;2018-09-03;10;Diatomées benthiques;2019-10-01;00:00:00;5856;Indice Biologique Diatomées (IBD);20.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1777934;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175400;La Garonne au Pont vieux de Muret;800;2018-09-03;10;Diatomées benthiques;2019-10-01;00:00:00;8059;Nombre d'unités diatomiques contributives;36.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1777934;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175400;La Garonne au Pont vieux de Muret;800;2018-09-03;10;Diatomées benthiques;2019-10-01;00:00:00;8060;Nombre de taxons contributifs de l'IBD;8.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1777934;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175400;La Garonne au Pont vieux de Muret;800;2019-09-20;10;Diatomées benthiques;2020-04-02;00:00:00;5856;Indice Biologique Diatomées (IBD);15.6;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1840957;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175400;La Garonne au Pont vieux de Muret;800;2019-09-20;10;Diatomées benthiques;2020-04-02;00:00:00;8059;Nombre d'unités diatomiques contributives;344.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1840957;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175400;La Garonne au Pont vieux de Muret;800;2019-09-20;10;Diatomées benthiques;2020-04-02;00:00:00;8060;Nombre de taxons contributifs de l'IBD;30.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1840957;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;500;2017-08-28;4;Poissons;2018-03-12;00:00:00;7036;Indice Poisson Rivière (IPR);13.32;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;AFB_IPR_AG_2017;1676624;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05175800;La Garonne à Marquefave;500;2019-09-16;4;Poissons;2019-11-06;;7036;Indice Poisson Rivière (IPR);15.7117078597006;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82118eta3_SurfEchMc1250.00_SBVDKmc5252.00_DSrcKm169.56_LarMEauM72.60_PntCEPM1.20_ProfMStaM1.29_AltM178_TAir1C5.8_TAir7C21.9;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05175800;La Garonne à Marquefave;500;2019-09-16;4;Poissons;2019-11-06;;7644;Score de la métrique nombre total d’espèces (NTE);5.47862938376779;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82118eta3_SurfEchMc1250.00_SBVDKmc5252.00_DSrcKm169.56_LarMEauM72.60_PntCEPM1.20_ProfMStaM1.29_AltM178_TAir1C5.8_TAir7C21.9;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05175800;La Garonne à Marquefave;500;2019-09-16;4;Poissons;2019-11-06;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);0.979285358628574;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82118eta3_SurfEchMc1250.00_SBVDKmc5252.00_DSrcKm169.56_LarMEauM72.60_PntCEPM1.20_ProfMStaM1.29_AltM178_TAir1C5.8_TAir7C21.9;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05175800;La Garonne à Marquefave;500;2019-09-16;4;Poissons;2019-11-06;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);2.29709654037756;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82118eta3_SurfEchMc1250.00_SBVDKmc5252.00_DSrcKm169.56_LarMEauM72.60_PntCEPM1.20_ProfMStaM1.29_AltM178_TAir1C5.8_TAir7C21.9;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05175800;La Garonne à Marquefave;500;2019-09-16;4;Poissons;2019-11-06;;7745;Score de la métrique densité d'individus invertivores (DII);0.0331894682641918;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82118eta3_SurfEchMc1250.00_SBVDKmc5252.00_DSrcKm169.56_LarMEauM72.60_PntCEPM1.20_ProfMStaM1.29_AltM178_TAir1C5.8_TAir7C21.9;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05175800;La Garonne à Marquefave;500;2019-09-16;4;Poissons;2019-11-06;;7746;Score de la métrique densité d'individus omnivores (DIO);1.86096797826871;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82118eta3_SurfEchMc1250.00_SBVDKmc5252.00_DSrcKm169.56_LarMEauM72.60_PntCEPM1.20_ProfMStaM1.29_AltM178_TAir1C5.8_TAir7C21.9;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05175800;La Garonne à Marquefave;500;2019-09-16;4;Poissons;2019-11-06;;7786;Score de la métrique densité d'individus tolérants (DIT);1.62732373977844;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82118eta3_SurfEchMc1250.00_SBVDKmc5252.00_DSrcKm169.56_LarMEauM72.60_PntCEPM1.20_ProfMStaM1.29_AltM178_TAir1C5.8_TAir7C21.9;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05175800;La Garonne à Marquefave;500;2019-09-16;4;Poissons;2019-11-06;;7787;Score de la métrique densité totale d'individus (DTI);3.43521539061533;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82118eta3_SurfEchMc1250.00_SBVDKmc5252.00_DSrcKm169.56_LarMEauM72.60_PntCEPM1.20_ProfMStaM1.29_AltM178_TAir1C5.8_TAir7C21.9;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05175800;La Garonne à Marquefave;700;2016-09-07;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;17.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1637827;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;700;2016-09-07;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;6955;Variété taxonomique macroinvertébrés grands cours d'eau - 12 prélèvements;36.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1637827;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;700;2016-09-07;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;6959;Groupe Faunistique Indicateur macroinvertébrés grands cours d'eau - 12 prélèvements;8.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1637827;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;700;2016-09-07;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;8130;Nombre de taxons contributifs de MGCE 12 prélèvements;54.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1637827;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;700;2017-10-17;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;20.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1702234;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;700;2017-10-17;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;6955;Variété taxonomique macroinvertébrés grands cours d'eau - 12 prélèvements;45.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1702234;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;700;2017-10-17;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;6959;Groupe Faunistique Indicateur macroinvertébrés grands cours d'eau - 12 prélèvements;8.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1702234;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;700;2017-10-17;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;8130;Nombre de taxons contributifs de MGCE 12 prélèvements;62.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1702234;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;700;2018-09-18;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;19.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.1;1773035;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;700;2018-09-18;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;6955;Variété taxonomique macroinvertébrés grands cours d'eau - 12 prélèvements;43.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.1;1773035;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;700;2018-09-18;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;6959;Groupe Faunistique Indicateur macroinvertébrés grands cours d'eau - 12 prélèvements;8.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.1;1773035;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;700;2018-09-18;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;8130;Nombre de taxons contributifs de MGCE 12 prélèvements;65.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.1;1773035;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;700;2019-09-04;13;Macroinvertébrés aquatiques;2020-04-02;00:00:00;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;19.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.1;1839578;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;700;2019-09-04;13;Macroinvertébrés aquatiques;2020-04-02;00:00:00;6955;Variété taxonomique macroinvertébrés grands cours d'eau - 12 prélèvements;43.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.1;1839578;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;700;2019-09-04;13;Macroinvertébrés aquatiques;2020-04-02;00:00:00;6959;Groupe Faunistique Indicateur macroinvertébrés grands cours d'eau - 12 prélèvements;8.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.1;1839578;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;700;2019-09-04;13;Macroinvertébrés aquatiques;2020-04-02;00:00:00;8130;Nombre de taxons contributifs de MGCE 12 prélèvements;64.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.1;1839578;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;800;2016-09-08;10;Diatomées benthiques;2018-05-09;00:00:00;5856;Indice Biologique Diatomées (IBD);14.7;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600771;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;800;2016-09-08;10;Diatomées benthiques;2018-05-09;00:00:00;8059;Nombre d'unités diatomiques contributives;89.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600771;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;800;2016-09-08;10;Diatomées benthiques;2018-05-09;00:00:00;8060;Nombre de taxons contributifs de l'IBD;15.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600771;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;800;2017-08-11;10;Diatomées benthiques;2019-01-14;00:00:00;5856;Indice Biologique Diatomées (IBD);15.6;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1704024;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;800;2017-08-11;10;Diatomées benthiques;2019-01-14;00:00:00;8059;Nombre d'unités diatomiques contributives;328.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1704024;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;800;2017-08-11;10;Diatomées benthiques;2019-01-14;00:00:00;8060;Nombre de taxons contributifs de l'IBD;44.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1704024;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;800;2018-09-04;10;Diatomées benthiques;2019-10-01;00:00:00;5856;Indice Biologique Diatomées (IBD);14.1;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1777512;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;800;2018-09-04;10;Diatomées benthiques;2019-10-01;00:00:00;8059;Nombre d'unités diatomiques contributives;182.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1777512;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;800;2018-09-04;10;Diatomées benthiques;2019-10-01;00:00:00;8060;Nombre de taxons contributifs de l'IBD;29.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1777512;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;800;2019-09-20;10;Diatomées benthiques;2020-04-02;00:00:00;5856;Indice Biologique Diatomées (IBD);16.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1841168;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;800;2019-09-20;10;Diatomées benthiques;2020-04-02;00:00:00;8059;Nombre d'unités diatomiques contributives;329.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1841168;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;800;2019-09-20;10;Diatomées benthiques;2020-04-02;00:00:00;8060;Nombre de taxons contributifs de l'IBD;40.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1841168;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;900;2016-07-18;27;Macrophytes;2017-09-07;00:00:00;2928;Indice Biologique Macrophytique en Rivière (I.B.M.R.);9.6;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMRprof_BE;1635873;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;900;2017-07-28;27;Macrophytes;2018-04-13;00:00:00;2928;Indice Biologique Macrophytique en Rivière (I.B.M.R.);8.43;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.2;1704692;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;900;2017-07-28;27;Macrophytes;2018-04-13;00:00:00;7974;Nombre de taxons contributifs de l'IBMR;20.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.2;1704692;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05175800;La Garonne à Marquefave;900;2017-07-28;27;Macrophytes;2018-04-13;00:00:00;8063;Note IBMR robuste;9.05;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.2;1704692;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
